cpu,mem,io,socket,delay,loss,disk,method,dataset,length,tdelta,speed,with_baro_pre,with_baro_post,seed,model_class,scaler_type,train_time,train_time_std,infer_time,infer_time_std,num_params,num_params_std,num_trainable_params,num_trainable_params_std,model_size_mb,model_size_mb_std,peak_memory_mb,peak_memory_mb_std,energy_joules,energy_joules_std,ensemble_method,service_MRR_mean,service_MRR_std,service_MRR_median,service_Hit@1_mean,service_Hit@1_std,service_Hit@1_median,service_Hit@3_mean,service_Hit@3_std,service_Hit@3_median,service_Hit@5_mean,service_Hit@5_std,service_Hit@5_median,service_NDCG@5_mean,service_NDCG@5_std,service_NDCG@5_median,service_Rank_mean,service_Rank_std,service_Rank_median,metric_MRR_mean,metric_MRR_std,metric_MRR_median,metric_Hit@1_mean,metric_Hit@1_std,metric_Hit@1_median,metric_Hit@3_mean,metric_Hit@3_std,metric_Hit@3_median,metric_Hit@5_mean,metric_Hit@5_std,metric_Hit@5_median,metric_NDCG@5_mean,metric_NDCG@5_std,metric_NDCG@5_median,metric_Rank_mean,metric_Rank_std,metric_Rank_median,service_cpu_MRR_mean,service_cpu_MRR_std,service_cpu_MRR_median,service_cpu_Hit@1_mean,service_cpu_Hit@1_std,service_cpu_Hit@1_median,service_cpu_Hit@3_mean,service_cpu_Hit@3_std,service_cpu_Hit@3_median,service_cpu_Hit@5_mean,service_cpu_Hit@5_std,service_cpu_Hit@5_median,service_cpu_NDCG@5_mean,service_cpu_NDCG@5_std,service_cpu_NDCG@5_median,service_cpu_Rank_mean,service_cpu_Rank_std,service_cpu_Rank_median,service_delay_MRR_mean,service_delay_MRR_std,service_delay_MRR_median,service_delay_Hit@1_mean,service_delay_Hit@1_std,service_delay_Hit@1_median,service_delay_Hit@3_mean,service_delay_Hit@3_std,service_delay_Hit@3_median,service_delay_Hit@5_mean,service_delay_Hit@5_std,service_delay_Hit@5_median,service_delay_NDCG@5_mean,service_delay_NDCG@5_std,service_delay_NDCG@5_median,service_delay_Rank_mean,service_delay_Rank_std,service_delay_Rank_median,service_disk_MRR_mean,service_disk_MRR_std,service_disk_MRR_median,service_disk_Hit@1_mean,service_disk_Hit@1_std,service_disk_Hit@1_median,service_disk_Hit@3_mean,service_disk_Hit@3_std,service_disk_Hit@3_median,service_disk_Hit@5_mean,service_disk_Hit@5_std,service_disk_Hit@5_median,service_disk_NDCG@5_mean,service_disk_NDCG@5_std,service_disk_NDCG@5_median,service_disk_Rank_mean,service_disk_Rank_std,service_disk_Rank_median,service_loss_MRR_mean,service_loss_MRR_std,service_loss_MRR_median,service_loss_Hit@1_mean,service_loss_Hit@1_std,service_loss_Hit@1_median,service_loss_Hit@3_mean,service_loss_Hit@3_std,service_loss_Hit@3_median,service_loss_Hit@5_mean,service_loss_Hit@5_std,service_loss_Hit@5_median,service_loss_NDCG@5_mean,service_loss_NDCG@5_std,service_loss_NDCG@5_median,service_loss_Rank_mean,service_loss_Rank_std,service_loss_Rank_median,service_mem_MRR_mean,service_mem_MRR_std,service_mem_MRR_median,service_mem_Hit@1_mean,service_mem_Hit@1_std,service_mem_Hit@1_median,service_mem_Hit@3_mean,service_mem_Hit@3_std,service_mem_Hit@3_median,service_mem_Hit@5_mean,service_mem_Hit@5_std,service_mem_Hit@5_median,service_mem_NDCG@5_mean,service_mem_NDCG@5_std,service_mem_NDCG@5_median,service_mem_Rank_mean,service_mem_Rank_std,service_mem_Rank_median,metric_cpu_MRR_mean,metric_cpu_MRR_std,metric_cpu_MRR_median,metric_cpu_Hit@1_mean,metric_cpu_Hit@1_std,metric_cpu_Hit@1_median,metric_cpu_Hit@3_mean,metric_cpu_Hit@3_std,metric_cpu_Hit@3_median,metric_cpu_Hit@5_mean,metric_cpu_Hit@5_std,metric_cpu_Hit@5_median,metric_cpu_NDCG@5_mean,metric_cpu_NDCG@5_std,metric_cpu_NDCG@5_median,metric_cpu_Rank_mean,metric_cpu_Rank_std,metric_cpu_Rank_median,metric_delay_MRR_mean,metric_delay_MRR_std,metric_delay_MRR_median,metric_delay_Hit@1_mean,metric_delay_Hit@1_std,metric_delay_Hit@1_median,metric_delay_Hit@3_mean,metric_delay_Hit@3_std,metric_delay_Hit@3_median,metric_delay_Hit@5_mean,metric_delay_Hit@5_std,metric_delay_Hit@5_median,metric_delay_NDCG@5_mean,metric_delay_NDCG@5_std,metric_delay_NDCG@5_median,metric_delay_Rank_mean,metric_delay_Rank_std,metric_delay_Rank_median,metric_disk_MRR_mean,metric_disk_MRR_std,metric_disk_MRR_median,metric_disk_Hit@1_mean,metric_disk_Hit@1_std,metric_disk_Hit@1_median,metric_disk_Hit@3_mean,metric_disk_Hit@3_std,metric_disk_Hit@3_median,metric_disk_Hit@5_mean,metric_disk_Hit@5_std,metric_disk_Hit@5_median,metric_disk_NDCG@5_mean,metric_disk_NDCG@5_std,metric_disk_NDCG@5_median,metric_disk_Rank_mean,metric_disk_Rank_std,metric_disk_Rank_median,metric_loss_MRR_mean,metric_loss_MRR_std,metric_loss_MRR_median,metric_loss_Hit@1_mean,metric_loss_Hit@1_std,metric_loss_Hit@1_median,metric_loss_Hit@3_mean,metric_loss_Hit@3_std,metric_loss_Hit@3_median,metric_loss_Hit@5_mean,metric_loss_Hit@5_std,metric_loss_Hit@5_median,metric_loss_NDCG@5_mean,metric_loss_NDCG@5_std,metric_loss_NDCG@5_median,metric_loss_Rank_mean,metric_loss_Rank_std,metric_loss_Rank_median,metric_mem_MRR_mean,metric_mem_MRR_std,metric_mem_MRR_median,metric_mem_Hit@1_mean,metric_mem_Hit@1_std,metric_mem_Hit@1_median,metric_mem_Hit@3_mean,metric_mem_Hit@3_std,metric_mem_Hit@3_median,metric_mem_Hit@5_mean,metric_mem_Hit@5_std,metric_mem_Hit@5_median,metric_mem_NDCG@5_mean,metric_mem_NDCG@5_std,metric_mem_NDCG@5_median,metric_mem_Rank_mean,metric_mem_Rank_std,metric_mem_Rank_median
0.12,0.13,,,0.17,0.27,0.38,RMDnet,re1-ss,100,0,12.39,False,False,1,Fits,Robust,4.61,1.14,7.49,2.01,56.0,0.0,56.0,0.0,0.0,0.0,36.77,0.48,0.0,0.0,rank,0.2387565800212859,0.2624077804635658,0.125,0.088,0.2832948993540124,0.0,0.208,0.4058768286069064,0.0,0.336,0.4723388614120163,0.0,0.2100994116435636,0.3259675711377,0.0,7.736,4.222120794103361,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.464,7.995542758312284,273.0,0.1745713175713175,0.2027087480732047,0.1111111111111111,0.04,0.1959591794226542,0.0,0.12,0.3249615361854384,0.0,0.16,0.3666060555964672,0.0,0.1077014426086523,0.2601258916031085,0.0,9.24,3.8810307909110953,9.0,0.2019554334554334,0.2000161560113072,0.1428571428571428,0.04,0.1959591794226542,0.0,0.16,0.3666060555964671,0.0,0.28,0.448998886412873,0.0,0.1604026172209697,0.2773834463275119,0.0,7.84,3.9666610644218143,7.0,0.3605386835386835,0.3397649219565702,0.25,0.2,0.4,0.0,0.36,0.48,0.0,0.56,0.4963869458396342,1.0,0.3748567418668412,0.3833948132131636,0.430676558073393,5.8,3.9698866482558417,4.0,0.2607609057609057,0.2487347844789751,0.1666666666666666,0.08,0.2712931993250107,0.0,0.28,0.448998886412873,0.0,0.48,0.4995998398718719,0.0,0.271350841799733,0.3178233851050934,0.0,6.72,4.142656152759965,6.0,0.1959565597800891,0.2515188595330692,0.1111111111111111,0.08,0.2712931993250107,0.0,0.12,0.3249615361854384,0.0,0.2,0.4,0.0,0.1361854147216216,0.2989127540470449,0.0,9.08,4.068611556784452,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.84,3.6843452606942257,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.12,3.362380109386802,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.28,8.779612747724126,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.88,5.132796508726993,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.2,4.363484845854286,276.0
0.4,0.39,,,0.3,0.36,0.41,RMDnet,re1-ss,100,0,11.46,False,False,1,Dlinear,Robust,4.42,1.27,6.75,1.78,312.0,0.0,312.0,0.0,0.0,0.0,35.07,0.35,0.0,0.0,rank,0.3421198912198913,0.2998003571671484,0.2,0.144,0.351089732119867,0.0,0.384,0.4863578929142613,0.0,0.584,0.4928934976239796,1.0,0.3637303460283063,0.354710937941705,0.3868528072345416,5.368,3.640958115661316,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.464,7.995542758312284,273.0,0.3258600288600288,0.2415224508350186,0.25,0.08,0.2712931993250107,0.0,0.44,0.4963869458396343,0.0,0.68,0.466476151587624,1.0,0.3825365245176895,0.3034199682397814,0.430676558073393,4.72,2.8498421008891,4.0,0.3186512376512376,0.3113572954687319,0.1666666666666666,0.16,0.3666060555964671,0.0,0.28,0.448998886412873,0.0,0.48,0.4995998398718719,0.0,0.3078666016904288,0.3679284346165018,0.0,5.76,3.455777770632828,6.0,0.3657950937950938,0.2991677593351395,0.2,0.16,0.3666060555964671,0.0,0.4,0.4898979485566356,0.0,0.72,0.448998886412873,1.0,0.4230103688107363,0.3310388449067391,0.3868528072345416,4.48,2.6999259249097927,5.0,0.3539503829503829,0.3480732107905046,0.2,0.2,0.4,0.0,0.36,0.48,0.0,0.52,0.4995998398718719,1.0,0.3593609696196556,0.3924363378050216,0.3868528072345416,6.44,4.436935879635855,5.0,0.3463427128427128,0.2862429632233169,0.25,0.12,0.3249615361854384,0.0,0.44,0.4963869458396343,0.0,0.52,0.4995998398718719,1.0,0.3458772655030212,0.3615865953932554,0.430676558073393,5.44,4.089792170758803,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.84,3.6843452606942257,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.12,3.362380109386802,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.28,8.779612747724126,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.88,5.132796508726993,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.2,4.363484845854286,276.0
0.61,0.75,,,0.62,0.61,0.57,baro,re1-ss,100,0,0.59,False,False,1,SFlexRCA,Robust,0.29,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.5005079365079366,0.3075808681075596,0.3333333333333333,0.248,0.4318518264405048,0.0,0.688,0.4633098315382483,1.0,0.92,0.2712931993250106,1.0,0.5951286902580867,0.2815606763817656,0.5,2.888,1.6933564302886737,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.904,7.597287937152311,263.0,0.4583809523809523,0.2672138264105046,0.5,0.16,0.3666060555964671,0.0,0.68,0.466476151587624,1.0,0.88,0.3249615361854384,1.0,0.5497641228332952,0.2744006923140992,0.6309297535714575,3.0,1.6733200530681511,2.0,0.4486666666666666,0.2399962962677179,0.5,0.12,0.3249615361854384,0.0,0.72,0.4489988864128729,1.0,0.92,0.2712931993250107,1.0,0.5567326030519038,0.2378334531869184,0.6309297535714575,2.92,1.5210522673465234,2.0,0.4173333333333333,0.2688857667403679,0.3333333333333333,0.16,0.3666060555964671,0.0,0.6,0.4898979485566356,1.0,0.96,0.1959591794226542,1.0,0.5454962812343342,0.2295143838849694,0.5,3.16,1.3469966592386189,3.0,0.5211111111111112,0.3447919394090898,0.3333333333333333,0.32,0.466476151587624,0.0,0.6,0.4898979485566356,1.0,0.92,0.2712931993250107,1.0,0.6100005089871487,0.3062349592715051,0.5,3.08,2.03803827245712,3.0,0.657047619047619,0.3413767510651544,0.5,0.48,0.4995998398718719,0.0,0.84,0.3666060555964672,1.0,0.92,0.2712931993250107,1.0,0.7136499351837506,0.3127312621540651,0.6309297535714575,2.28,1.6618062462272791,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.12,4.236224734359593,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,3.4409301068170506,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.2,3.334666400106613,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.44,4.80899157828333,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.76,3.8810307909110953,266.0
0.85,0.94,,,0.88,0.81,0.86,nsigma,re1-ss,100,0,0.45,False,False,1,SFlexRCA,Robust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.7681999999999999,0.2977142253907259,1.0,0.608,0.4881966816765554,1.0,0.912,0.2832948993540123,1.0,0.992,0.0890842298052803,1.0,0.824128647461028,0.2311495340923636,1.0,1.688,1.1272337823184682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.904,7.597287937152311,263.0,0.7413333333333333,0.3024389745607092,1.0,0.56,0.4963869458396343,1.0,0.88,0.3249615361854384,1.0,1.0,0.0,1.0,0.8065885679352612,0.2273761833885799,1.0,1.76,1.1056219968868204,1.0,0.8216666666666665,0.2947503651868438,1.0,0.72,0.448998886412873,1.0,0.92,0.2712931993250107,1.0,0.96,0.1959591794226542,1.0,0.8529386327515107,0.260160840904142,1.0,1.68,1.5157836257197137,1.0,0.68,0.2663331247391757,0.5,0.4,0.4898979485566356,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7628462817142997,0.1978390263995016,0.6309297535714575,1.72,0.664529909033446,2.0,0.7313333333333333,0.3371883746513215,1.0,0.6,0.4898979485566356,1.0,0.76,0.4270831300812524,1.0,1.0,0.0,1.0,0.7973209943326353,0.2552069312985552,1.0,1.96,1.3410443691392169,1.0,0.8666666666666666,0.2403700850309326,1.0,0.76,0.4270831300812524,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9009487605714332,0.1788376567042767,1.0,1.32,0.6144916598294886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.12,4.236224734359593,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,3.4409301068170506,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.2,3.334666400106613,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.44,4.80899157828333,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.76,3.8810307909110953,266.0
0.48,0.28,,,0.25,0.48,0.34,dummy,re1-ss,100,0,0.24,False,False,1,SFlexRCA,Robust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.3391366476660595,0.3006629066041364,0.2,0.144,0.351089732119867,0.0,0.392,0.4881966816765554,0.0,0.552,0.4972886485734417,1.0,0.3505076156969314,0.3598888822877485,0.3868528072345416,5.464,3.6998248607197617,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.464,7.995542758312284,273.0,0.3809402427637722,0.2729095736481152,0.3333333333333333,0.12,0.3249615361854384,0.0,0.56,0.4963869458396342,1.0,0.68,0.466476151587624,1.0,0.4265885679352613,0.332125338393739,0.5,4.52,3.634501341312175,3.0,0.260054834054834,0.2441897496746992,0.1666666666666666,0.08,0.2712931993250107,0.0,0.2,0.4,0.0,0.44,0.4963869458396343,0.0,0.2503308541562228,0.317537126896692,0.0,6.2,3.3466401061363027,6.0,0.2974290154290154,0.2497732396815244,0.2,0.08,0.2712931993250107,0.0,0.4,0.4898979485566356,0.0,0.56,0.4963869458396342,1.0,0.3228452097289599,0.3215701514447222,0.3868528072345416,5.72,3.6934536683164176,5.0,0.4663030303030303,0.3822635161455265,0.3333333333333333,0.32,0.466476151587624,0.0,0.52,0.4995998398718719,1.0,0.6,0.4898979485566356,1.0,0.4631755548980339,0.4251113846344333,0.5,4.68,3.6300964174522967,3.0,0.2909561157796452,0.2848454455428766,0.1666666666666666,0.12,0.3249615361854384,0.0,0.28,0.448998886412873,0.0,0.48,0.4995998398718719,0.0,0.289597891766179,0.3454604990752499,0.0,6.2,3.815756805667783,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.84,3.6843452606942257,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.12,3.362380109386802,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.28,8.779612747724126,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.88,5.132796508726993,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.2,4.363484845854286,276.0
0.38,0.26,,,0.35,0.34,0.47,e_diagnosis,re1-ss,100,0,26.79,False,False,1,SFlexRCA,Robust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.2866666666666666,0.3751147972436052,0.0,0.168,0.3738662862575336,0.0,0.432,0.4953544185732071,0.0,0.432,0.4953544185732071,0.0,0.3240910746571482,0.3952344727536491,0.0,2.592,0.9129819275319748,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.3133333333333333,0.3953057888099625,0.0,0.2,0.4,0.0,0.44,0.4963869458396343,0.0,0.44,0.4963869458396343,0.0,0.3461859507142915,0.4120312589068821,0.0,2.44,0.8522910301065006,3.0,0.2933333333333333,0.3979949748426479,0.0,0.2,0.4,0.0,0.4,0.4898979485566356,0.0,0.4,0.4898979485566356,0.0,0.3209487605714332,0.4131385599509434,0.0,2.48,0.8541662601625049,3.0,0.3466666666666666,0.349348600175304,0.3333333333333333,0.16,0.3666060555964671,0.0,0.6,0.4898979485566356,1.0,0.6,0.4898979485566356,1.0,0.4114231408571498,0.3691454511615381,0.5,2.76,1.068831137270991,3.0,0.2733333333333333,0.3738092205033649,0.0,0.16,0.3666060555964672,0.0,0.4,0.4898979485566356,0.0,0.4,0.4898979485566356,0.0,0.3061859507142915,0.3947969533488493,0.0,2.56,0.8522910301065008,3.0,0.2066666666666666,0.3408486141643791,0.0,0.12,0.3249615361854384,0.0,0.32,0.466476151587624,0.0,0.32,0.466476151587624,0.0,0.2357115704285749,0.3636051952861837,0.0,2.72,0.8726969691708572,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
0.61,0.75,,,0.62,0.61,0.57,baro,re1-ss,100,0,0.6,False,False,1,SFlexRCA,Robust,0.3,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.5005079365079366,0.3075808681075596,0.3333333333333333,0.248,0.4318518264405048,0.0,0.688,0.4633098315382483,1.0,0.92,0.2712931993250106,1.0,0.5951286902580867,0.2815606763817656,0.5,2.888,1.6933564302886737,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.904,7.597287937152311,263.0,0.4583809523809523,0.2672138264105046,0.5,0.16,0.3666060555964671,0.0,0.68,0.466476151587624,1.0,0.88,0.3249615361854384,1.0,0.5497641228332952,0.2744006923140992,0.6309297535714575,3.0,1.6733200530681511,2.0,0.4486666666666666,0.2399962962677179,0.5,0.12,0.3249615361854384,0.0,0.72,0.4489988864128729,1.0,0.92,0.2712931993250107,1.0,0.5567326030519038,0.2378334531869184,0.6309297535714575,2.92,1.5210522673465234,2.0,0.4173333333333333,0.2688857667403679,0.3333333333333333,0.16,0.3666060555964671,0.0,0.6,0.4898979485566356,1.0,0.96,0.1959591794226542,1.0,0.5454962812343342,0.2295143838849694,0.5,3.16,1.3469966592386189,3.0,0.5211111111111112,0.3447919394090898,0.3333333333333333,0.32,0.466476151587624,0.0,0.6,0.4898979485566356,1.0,0.92,0.2712931993250107,1.0,0.6100005089871487,0.3062349592715051,0.5,3.08,2.03803827245712,3.0,0.657047619047619,0.3413767510651544,0.5,0.48,0.4995998398718719,0.0,0.84,0.3666060555964672,1.0,0.92,0.2712931993250107,1.0,0.7136499351837506,0.3127312621540651,0.6309297535714575,2.28,1.6618062462272791,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.12,4.236224734359593,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,3.4409301068170506,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.2,3.334666400106613,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.44,4.80899157828333,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.76,3.8810307909110953,266.0
0.85,0.94,,,0.88,0.81,0.86,nsigma,re1-ss,100,0,0.49,False,False,1,SFlexRCA,Robust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.7681999999999999,0.2977142253907259,1.0,0.608,0.4881966816765554,1.0,0.912,0.2832948993540123,1.0,0.992,0.0890842298052803,1.0,0.824128647461028,0.2311495340923636,1.0,1.688,1.1272337823184682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.904,7.597287937152311,263.0,0.7413333333333333,0.3024389745607092,1.0,0.56,0.4963869458396343,1.0,0.88,0.3249615361854384,1.0,1.0,0.0,1.0,0.8065885679352612,0.2273761833885799,1.0,1.76,1.1056219968868204,1.0,0.8216666666666665,0.2947503651868438,1.0,0.72,0.448998886412873,1.0,0.92,0.2712931993250107,1.0,0.96,0.1959591794226542,1.0,0.8529386327515107,0.260160840904142,1.0,1.68,1.5157836257197137,1.0,0.68,0.2663331247391757,0.5,0.4,0.4898979485566356,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7628462817142997,0.1978390263995016,0.6309297535714575,1.72,0.664529909033446,2.0,0.7313333333333333,0.3371883746513215,1.0,0.6,0.4898979485566356,1.0,0.76,0.4270831300812524,1.0,1.0,0.0,1.0,0.7973209943326353,0.2552069312985552,1.0,1.96,1.3410443691392169,1.0,0.8666666666666666,0.2403700850309326,1.0,0.76,0.4270831300812524,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9009487605714332,0.1788376567042767,1.0,1.32,0.6144916598294886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.12,4.236224734359593,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,3.4409301068170506,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.2,3.334666400106613,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.44,4.80899157828333,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.76,3.8810307909110953,266.0
