cpu,mem,io,socket,delay,loss,disk,method,dataset,length,tdelta,speed,with_baro_pre,with_baro_post,seed,model_class,scaler_type,train_time,train_time_std,infer_time,infer_time_std,num_params,num_params_std,num_trainable_params,num_trainable_params_std,model_size_mb,model_size_mb_std,peak_memory_mb,peak_memory_mb_std,energy_joules,energy_joules_std,ensemble_method,service_MRR_mean,service_MRR_std,service_MRR_median,service_Hit@1_mean,service_Hit@1_std,service_Hit@1_median,service_Hit@3_mean,service_Hit@3_std,service_Hit@3_median,service_Hit@5_mean,service_Hit@5_std,service_Hit@5_median,service_NDCG@5_mean,service_NDCG@5_std,service_NDCG@5_median,service_Rank_mean,service_Rank_std,service_Rank_median,metric_MRR_mean,metric_MRR_std,metric_MRR_median,metric_Hit@1_mean,metric_Hit@1_std,metric_Hit@1_median,metric_Hit@3_mean,metric_Hit@3_std,metric_Hit@3_median,metric_Hit@5_mean,metric_Hit@5_std,metric_Hit@5_median,metric_NDCG@5_mean,metric_NDCG@5_std,metric_NDCG@5_median,metric_Rank_mean,metric_Rank_std,metric_Rank_median,service_cpu_MRR_mean,service_cpu_MRR_std,service_cpu_MRR_median,service_cpu_Hit@1_mean,service_cpu_Hit@1_std,service_cpu_Hit@1_median,service_cpu_Hit@3_mean,service_cpu_Hit@3_std,service_cpu_Hit@3_median,service_cpu_Hit@5_mean,service_cpu_Hit@5_std,service_cpu_Hit@5_median,service_cpu_NDCG@5_mean,service_cpu_NDCG@5_std,service_cpu_NDCG@5_median,service_cpu_Rank_mean,service_cpu_Rank_std,service_cpu_Rank_median,service_delay_MRR_mean,service_delay_MRR_std,service_delay_MRR_median,service_delay_Hit@1_mean,service_delay_Hit@1_std,service_delay_Hit@1_median,service_delay_Hit@3_mean,service_delay_Hit@3_std,service_delay_Hit@3_median,service_delay_Hit@5_mean,service_delay_Hit@5_std,service_delay_Hit@5_median,service_delay_NDCG@5_mean,service_delay_NDCG@5_std,service_delay_NDCG@5_median,service_delay_Rank_mean,service_delay_Rank_std,service_delay_Rank_median,service_disk_MRR_mean,service_disk_MRR_std,service_disk_MRR_median,service_disk_Hit@1_mean,service_disk_Hit@1_std,service_disk_Hit@1_median,service_disk_Hit@3_mean,service_disk_Hit@3_std,service_disk_Hit@3_median,service_disk_Hit@5_mean,service_disk_Hit@5_std,service_disk_Hit@5_median,service_disk_NDCG@5_mean,service_disk_NDCG@5_std,service_disk_NDCG@5_median,service_disk_Rank_mean,service_disk_Rank_std,service_disk_Rank_median,service_loss_MRR_mean,service_loss_MRR_std,service_loss_MRR_median,service_loss_Hit@1_mean,service_loss_Hit@1_std,service_loss_Hit@1_median,service_loss_Hit@3_mean,service_loss_Hit@3_std,service_loss_Hit@3_median,service_loss_Hit@5_mean,service_loss_Hit@5_std,service_loss_Hit@5_median,service_loss_NDCG@5_mean,service_loss_NDCG@5_std,service_loss_NDCG@5_median,service_loss_Rank_mean,service_loss_Rank_std,service_loss_Rank_median,service_mem_MRR_mean,service_mem_MRR_std,service_mem_MRR_median,service_mem_Hit@1_mean,service_mem_Hit@1_std,service_mem_Hit@1_median,service_mem_Hit@3_mean,service_mem_Hit@3_std,service_mem_Hit@3_median,service_mem_Hit@5_mean,service_mem_Hit@5_std,service_mem_Hit@5_median,service_mem_NDCG@5_mean,service_mem_NDCG@5_std,service_mem_NDCG@5_median,service_mem_Rank_mean,service_mem_Rank_std,service_mem_Rank_median,service_socket_MRR_mean,service_socket_MRR_std,service_socket_MRR_median,service_socket_Hit@1_mean,service_socket_Hit@1_std,service_socket_Hit@1_median,service_socket_Hit@3_mean,service_socket_Hit@3_std,service_socket_Hit@3_median,service_socket_Hit@5_mean,service_socket_Hit@5_std,service_socket_Hit@5_median,service_socket_NDCG@5_mean,service_socket_NDCG@5_std,service_socket_NDCG@5_median,service_socket_Rank_mean,service_socket_Rank_std,service_socket_Rank_median,metric_cpu_MRR_mean,metric_cpu_MRR_std,metric_cpu_MRR_median,metric_cpu_Hit@1_mean,metric_cpu_Hit@1_std,metric_cpu_Hit@1_median,metric_cpu_Hit@3_mean,metric_cpu_Hit@3_std,metric_cpu_Hit@3_median,metric_cpu_Hit@5_mean,metric_cpu_Hit@5_std,metric_cpu_Hit@5_median,metric_cpu_NDCG@5_mean,metric_cpu_NDCG@5_std,metric_cpu_NDCG@5_median,metric_cpu_Rank_mean,metric_cpu_Rank_std,metric_cpu_Rank_median,metric_delay_MRR_mean,metric_delay_MRR_std,metric_delay_MRR_median,metric_delay_Hit@1_mean,metric_delay_Hit@1_std,metric_delay_Hit@1_median,metric_delay_Hit@3_mean,metric_delay_Hit@3_std,metric_delay_Hit@3_median,metric_delay_Hit@5_mean,metric_delay_Hit@5_std,metric_delay_Hit@5_median,metric_delay_NDCG@5_mean,metric_delay_NDCG@5_std,metric_delay_NDCG@5_median,metric_delay_Rank_mean,metric_delay_Rank_std,metric_delay_Rank_median,metric_disk_MRR_mean,metric_disk_MRR_std,metric_disk_MRR_median,metric_disk_Hit@1_mean,metric_disk_Hit@1_std,metric_disk_Hit@1_median,metric_disk_Hit@3_mean,metric_disk_Hit@3_std,metric_disk_Hit@3_median,metric_disk_Hit@5_mean,metric_disk_Hit@5_std,metric_disk_Hit@5_median,metric_disk_NDCG@5_mean,metric_disk_NDCG@5_std,metric_disk_NDCG@5_median,metric_disk_Rank_mean,metric_disk_Rank_std,metric_disk_Rank_median,metric_loss_MRR_mean,metric_loss_MRR_std,metric_loss_MRR_median,metric_loss_Hit@1_mean,metric_loss_Hit@1_std,metric_loss_Hit@1_median,metric_loss_Hit@3_mean,metric_loss_Hit@3_std,metric_loss_Hit@3_median,metric_loss_Hit@5_mean,metric_loss_Hit@5_std,metric_loss_Hit@5_median,metric_loss_NDCG@5_mean,metric_loss_NDCG@5_std,metric_loss_NDCG@5_median,metric_loss_Rank_mean,metric_loss_Rank_std,metric_loss_Rank_median,metric_mem_MRR_mean,metric_mem_MRR_std,metric_mem_MRR_median,metric_mem_Hit@1_mean,metric_mem_Hit@1_std,metric_mem_Hit@1_median,metric_mem_Hit@3_mean,metric_mem_Hit@3_std,metric_mem_Hit@3_median,metric_mem_Hit@5_mean,metric_mem_Hit@5_std,metric_mem_Hit@5_median,metric_mem_NDCG@5_mean,metric_mem_NDCG@5_std,metric_mem_NDCG@5_median,metric_mem_Rank_mean,metric_mem_Rank_std,metric_mem_Rank_median,metric_socket_MRR_mean,metric_socket_MRR_std,metric_socket_MRR_median,metric_socket_Hit@1_mean,metric_socket_Hit@1_std,metric_socket_Hit@1_median,metric_socket_Hit@3_mean,metric_socket_Hit@3_std,metric_socket_Hit@3_median,metric_socket_Hit@5_mean,metric_socket_Hit@5_std,metric_socket_Hit@5_median,metric_socket_NDCG@5_mean,metric_socket_NDCG@5_std,metric_socket_NDCG@5_median,metric_socket_Rank_mean,metric_socket_Rank_std,metric_socket_Rank_median
0.49,0.45,,0.52,0.57,0.44,0.44,RMDnet_Multimodality,torai-ob,100,0,2.47,False,False,1,Art,Standard,2.1,1.26,0.02,0.01,36716.54,162.67,36716.54,162.67,0.14,0.0,329.88,424.67,246.8,139.96,rank,0.4474859708193042,0.3770221225210886,0.3333333333333333,0.2888888888888888,0.4532461789860253,0.0,0.5333333333333333,0.4988876515698588,1.0,0.6111111111111112,0.4874980215217845,1.0,0.4606046855206077,0.413301905421771,0.5,5.444444444444445,4.514448683236996,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.977777777777778,0.1474055462380177,13.0,0.4412457912457911,0.3698225976806795,0.3333333333333333,0.2666666666666666,0.4422166387140533,0.0,0.5333333333333333,0.4988876515698588,1.0,0.6,0.4898979485566356,1.0,0.4548977212525177,0.4103429709798187,0.5,5.666666666666667,4.742245131674331,3.0,0.486060606060606,0.3433491575873119,0.5,0.2666666666666666,0.4422166387140533,0.0,0.6666666666666666,0.4714045207910317,1.0,0.7333333333333333,0.4422166387140533,1.0,0.5273714547680248,0.3714956025464334,0.6309297535714575,4.266666666666667,3.957552554574888,2.0,0.4739730639730639,0.4317025606395261,0.2,0.4,0.4898979485566357,0.0,0.4,0.4898979485566357,0.0,0.5333333333333333,0.4988876515698588,1.0,0.4545019576871956,0.4645109936995958,0.3868528072345416,6.0,4.604345773288535,5.0,0.4204040404040404,0.3658278311454832,0.25,0.2666666666666666,0.4422166387140533,0.0,0.4666666666666667,0.4988876515698587,0.0,0.6,0.4898979485566356,1.0,0.4298972745919595,0.4050542964062152,0.430676558073393,5.066666666666666,3.7321426672742417,4.0,0.3838383838383837,0.3394938825909863,0.3333333333333333,0.2,0.4000000000000001,0.0,0.5333333333333333,0.4988876515698588,1.0,0.6,0.4898979485566356,1.0,0.4128357376810872,0.3807997558610136,0.5,6.066666666666666,4.781445620544296,3.0,0.4793939393939392,0.3933604136916776,0.3333333333333333,0.3333333333333333,0.4714045207910317,0.0,0.6,0.4898979485566356,1.0,0.6,0.4898979485566356,1.0,0.484123967142861,0.4305426401222338,0.5,5.6,4.882622246293482,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.866666666666667,0.339934634239519,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0
0.32,0.47,,0.48,0.48,0.43,0.44,RMDnet_Multimodality,torai-ob,100,0,9.74,False,False,1,Anofusion,Standard,9.43,2.81,0.01,0.0,35689.36,115.5,35689.36,115.5,0.14,0.0,119.24,6.47,515.49,141.66,rank,0.4078647586980921,0.3627990569796447,0.25,0.2444444444444444,0.4297573245736382,0.0,0.4777777777777778,0.4995059287330894,0.0,0.5666666666666667,0.4955356249106168,1.0,0.4144161194805598,0.4065426833538534,0.430676558073393,5.722222222222222,4.399565073902893,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.977777777777778,0.1474055462380177,13.0,0.3162457912457911,0.3089657443736492,0.1666666666666666,0.1333333333333333,0.3399346342395189,0.0,0.3333333333333333,0.4714045207910317,0.0,0.4,0.4898979485566357,0.0,0.2882310545858511,0.3771420817220027,0.0,6.666666666666667,4.29987079909256,6.0,0.4062962962962962,0.3218379999576422,0.3333333333333333,0.2,0.4000000000000001,0.0,0.5333333333333333,0.4988876515698588,1.0,0.7333333333333333,0.4422166387140532,1.0,0.4644161119790261,0.3459963697788544,0.5,4.6,3.573980040981389,3.0,0.4503703703703702,0.4032249965034566,0.2,0.3333333333333333,0.4714045207910317,0.0,0.4666666666666667,0.4988876515698588,0.0,0.5333333333333333,0.4988876515698588,1.0,0.4345188373870666,0.4446442883732167,0.3868528072345416,5.8,4.563624290699955,5.0,0.3995286195286194,0.3753097539037008,0.3333333333333333,0.2666666666666666,0.4422166387140533,0.0,0.5333333333333333,0.4988876515698588,1.0,0.5333333333333333,0.4988876515698588,1.0,0.4,0.4163331998932266,0.5,6.066666666666666,4.464178411408855,3.0,0.4093939393939393,0.3370396337569032,0.3333333333333333,0.2,0.4000000000000001,0.0,0.5333333333333333,0.4988876515698588,1.0,0.6,0.4898979485566356,1.0,0.4273714547680248,0.3874918584068692,0.5,5.466666666666667,4.425180473406957,3.0,0.4653535353535353,0.400094826021536,0.25,0.3333333333333333,0.4714045207910317,0.0,0.4666666666666667,0.4988876515698588,0.0,0.6,0.4898979485566356,1.0,0.47195925816339,0.4312848230988125,0.430676558073393,5.733333333333333,4.711215931747934,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.866666666666667,0.339934634239519,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0
0.36,0.39,,0.49,0.59,0.39,0.47,RMDnet_Multimodality,torai-ob,100,0,5.59,False,False,1,Eadro,Standard,5.28,1.8,0.01,0.0,159786.37,178.6,159786.37,178.6,0.61,0.0,110.55,6.29,289.1,88.0,rank,0.4035830527497194,0.3575942940309708,0.25,0.2333333333333333,0.4229525846816507,0.0,0.4888888888888889,0.4998765279645329,0.0,0.5888888888888889,0.4920353294552118,1.0,0.4211431201748231,0.3977497116015525,0.430676558073393,5.855555555555555,4.581511422399845,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.977777777777778,0.1474055462380177,13.0,0.3504040404040403,0.3448557040068536,0.2,0.2,0.4000000000000001,0.0,0.4,0.4898979485566357,0.0,0.5333333333333333,0.4988876515698588,1.0,0.3603090245360361,0.3873020910039589,0.3868528072345416,6.4,4.409081537009721,5.0,0.4232323232323231,0.2700041756565106,0.3333333333333333,0.1333333333333333,0.3399346342395189,0.0,0.7333333333333333,0.4422166387140532,1.0,0.8,0.4,1.0,0.5056883550620453,0.2988905463769066,0.5,4.133333333333334,3.685406656289401,3.0,0.4818518518518517,0.4282535433521712,0.25,0.4,0.4898979485566357,0.0,0.4666666666666667,0.4988876515698587,0.0,0.5333333333333333,0.4988876515698588,1.0,0.4620451038715595,0.4642698301274622,0.430676558073393,6.0,4.816637831516919,4.0,0.3632828282828281,0.3462867508656949,0.2,0.2,0.4000000000000001,0.0,0.4,0.4898979485566357,0.0,0.5333333333333333,0.4988876515698588,1.0,0.37195925816339,0.3920864491427691,0.3868528072345416,6.266666666666667,4.388874824168744,5.0,0.341111111111111,0.3083928871415587,0.2,0.1333333333333333,0.3399346342395189,0.0,0.4,0.4898979485566357,0.0,0.5333333333333333,0.4988876515698588,1.0,0.3560832253062509,0.3674686252129666,0.3868528072345416,6.466666666666667,4.702717890279572,5.0,0.4616161616161615,0.3984441991275389,0.3333333333333333,0.3333333333333333,0.4714045207910317,0.0,0.5333333333333333,0.4988876515698588,1.0,0.6,0.4898979485566356,1.0,0.4707737541096567,0.4288850458447028,0.5,5.866666666666666,4.951318567367238,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.866666666666667,0.339934634239519,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0
0.88,0.99,,0.99,0.84,0.85,1.0,RMDnet_Multimodality,torai-ob,100,0,5.42,False,True,1,SFlexRCAmulti,Standard,3.59,1.12,0.0,0.0,61002.37,79.82,61002.37,79.82,0.23,0.0,159.86,9.63,247.07,54.2,rank,0.8979012345679012,0.2453802622433455,1.0,0.8444444444444444,0.3624334762288909,1.0,0.9444444444444444,0.2290614236454256,1.0,0.9666666666666668,0.1795054935711501,1.0,0.9122567542970742,0.2254491023449444,1.0,1.4555555555555555,1.4388352628359673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.977777777777778,0.1474055462380177,13.0,0.8574074074074074,0.2941239812115482,1.0,0.8,0.4000000000000001,1.0,0.8666666666666667,0.3399346342395189,1.0,0.9333333333333332,0.2494438257849294,1.0,0.8707737541096567,0.2840012545655754,1.0,1.8,2.072036035722674,1.0,0.775,0.3255337497437434,1.0,0.6666666666666666,0.4714045207910317,1.0,0.9333333333333332,0.2494438257849294,1.0,0.9333333333333332,0.2494438257849294,1.0,0.8087286502380971,0.2986013963131811,1.0,1.933333333333333,1.8061622912192088,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8216666666666667,0.3086079857827546,1.0,0.7333333333333333,0.4422166387140533,1.0,0.8666666666666667,0.3399346342395189,1.0,0.9333333333333332,0.2494438257849294,1.0,0.8432474876251638,0.2920964363078815,1.0,1.8666666666666667,1.9275776393067945,1.0,0.9666666666666668,0.1247219128924647,1.0,0.9333333333333332,0.2494438257849294,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.975395316904764,0.0920622942525223,1.0,1.0666666666666669,0.2494438257849294,1.0,0.9666666666666668,0.1247219128924647,1.0,0.9333333333333332,0.2494438257849294,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.975395316904764,0.0920622942525223,1.0,1.0666666666666669,0.2494438257849294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.866666666666667,0.339934634239519,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0
0.96,0.92,,0.96,0.75,0.99,1.0,torai,torai-ob,100,0,1.69,False,True,1,SFlexRCA,Robust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.8874298540965208,0.2416118125831388,1.0,0.8111111111111111,0.3914203323068563,1.0,0.9666666666666668,0.1795054935711501,1.0,0.9666666666666668,0.1795054935711501,1.0,0.9048914143254004,0.2219668002846631,1.0,1.4444444444444444,1.4690216783145251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.977777777777778,0.1474055462380177,15.0,0.9,0.2,1.0,0.8,0.4000000000000001,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9261859507142916,0.1476280985714169,1.0,1.2,0.4000000000000001,1.0,0.7134680134680135,0.3673281854219966,1.0,0.6,0.4898979485566357,1.0,0.8,0.4,1.0,0.8,0.4,1.0,0.7174573004761944,0.3936978568889818,1.0,2.8,3.124099870362662,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9666666666666668,0.1247219128924647,1.0,0.9333333333333332,0.2494438257849294,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.975395316904764,0.0920622942525223,1.0,1.0666666666666669,0.2494438257849294,1.0,0.8222222222222222,0.2543449587168799,1.0,0.6666666666666666,0.4714045207910317,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8682479342857221,0.1887630410321556,1.0,1.4,0.6110100926607788,1.0,0.9222222222222222,0.2006163342807531,1.0,0.8666666666666667,0.3399346342395189,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9420619835714306,0.1496352544430772,1.0,1.2,0.5416025603090641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.866666666666667,0.339934634239519,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
0.91,0.99,,0.96,0.85,0.88,1.0,RMDnet_Multimodality,torai-ob,100,0,5.32,False,True,1,SFlexRCAmulti,Standard,3.59,1.01,0.0,0.0,61002.37,79.82,61002.37,79.82,0.23,0.0,159.86,9.63,276.24,50.7,rank,0.9050925925925926,0.2374981950693093,1.0,0.8555555555555555,0.3515398226568083,1.0,0.9555555555555556,0.2060804110110156,1.0,0.9666666666666668,0.1795054935711501,1.0,0.9176147258436742,0.2209658950486381,1.0,1.4111111111111112,1.340766318561014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.977777777777778,0.1474055462380177,13.0,0.8972222222222221,0.2647791998842771,1.0,0.8666666666666667,0.3399346342395189,1.0,0.9333333333333332,0.2494438257849294,1.0,0.9333333333333332,0.2494438257849294,1.0,0.9,0.270801280154532,1.0,1.6,1.781385228784985,1.0,0.7861111111111111,0.3128670683679184,1.0,0.6666666666666666,0.4714045207910317,1.0,0.9333333333333332,0.2494438257849294,1.0,0.9333333333333332,0.2494438257849294,1.0,0.8174573004761944,0.2912728544802477,1.0,1.8666666666666667,1.783878421367953,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8583333333333333,0.2917856900001933,1.0,0.8,0.4,1.0,0.8666666666666667,0.3399346342395189,1.0,0.9333333333333332,0.2494438257849294,1.0,0.8707737541096567,0.2840012545655754,1.0,1.7333333333333334,1.8427033281447,1.0,0.9666666666666668,0.1247219128924647,1.0,0.9333333333333332,0.2494438257849294,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.975395316904764,0.0920622942525223,1.0,1.0666666666666669,0.2494438257849294,1.0,0.9222222222222222,0.2006163342807531,1.0,0.8666666666666667,0.3399346342395189,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9420619835714306,0.1496352544430772,1.0,1.2,0.5416025603090641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.866666666666667,0.339934634239519,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0
0.96,0.92,,0.96,0.75,0.99,1.0,torai,torai-ob,100,0,1.56,False,True,1,SFlexRCA,Robust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.8874298540965208,0.2416118125831388,1.0,0.8111111111111111,0.3914203323068563,1.0,0.9666666666666668,0.1795054935711501,1.0,0.9666666666666668,0.1795054935711501,1.0,0.9048914143254004,0.2219668002846631,1.0,1.4444444444444444,1.4690216783145251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.977777777777778,0.1474055462380177,15.0,0.9,0.2,1.0,0.8,0.4000000000000001,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9261859507142916,0.1476280985714169,1.0,1.2,0.4000000000000001,1.0,0.7134680134680135,0.3673281854219966,1.0,0.6,0.4898979485566357,1.0,0.8,0.4,1.0,0.8,0.4,1.0,0.7174573004761944,0.3936978568889818,1.0,2.8,3.124099870362662,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9666666666666668,0.1247219128924647,1.0,0.9333333333333332,0.2494438257849294,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.975395316904764,0.0920622942525223,1.0,1.0666666666666669,0.2494438257849294,1.0,0.8222222222222222,0.2543449587168799,1.0,0.6666666666666666,0.4714045207910317,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8682479342857221,0.1887630410321556,1.0,1.4,0.6110100926607788,1.0,0.9222222222222222,0.2006163342807531,1.0,0.8666666666666667,0.3399346342395189,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9420619835714306,0.1496352544430772,1.0,1.2,0.5416025603090641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.866666666666667,0.339934634239519,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
