cpu,mem,io,socket,delay,loss,disk,method,dataset,length,tdelta,speed,with_baro_pre,with_baro_post,seed,model_class,scaler_type,train_time,train_time_std,infer_time,infer_time_std,num_params,num_params_std,num_trainable_params,num_trainable_params_std,model_size_mb,model_size_mb_std,peak_memory_mb,peak_memory_mb_std,energy_joules,energy_joules_std,ensemble_method,service_MRR_mean,service_MRR_std,service_MRR_median,service_Hit@1_mean,service_Hit@1_std,service_Hit@1_median,service_Hit@3_mean,service_Hit@3_std,service_Hit@3_median,service_Hit@5_mean,service_Hit@5_std,service_Hit@5_median,service_NDCG@5_mean,service_NDCG@5_std,service_NDCG@5_median,service_Rank_mean,service_Rank_std,service_Rank_median,metric_MRR_mean,metric_MRR_std,metric_MRR_median,metric_Hit@1_mean,metric_Hit@1_std,metric_Hit@1_median,metric_Hit@3_mean,metric_Hit@3_std,metric_Hit@3_median,metric_Hit@5_mean,metric_Hit@5_std,metric_Hit@5_median,metric_NDCG@5_mean,metric_NDCG@5_std,metric_NDCG@5_median,metric_Rank_mean,metric_Rank_std,metric_Rank_median,service_delay_MRR_mean,service_delay_MRR_std,service_delay_MRR_median,service_delay_Hit@1_mean,service_delay_Hit@1_std,service_delay_Hit@1_median,service_delay_Hit@3_mean,service_delay_Hit@3_std,service_delay_Hit@3_median,service_delay_Hit@5_mean,service_delay_Hit@5_std,service_delay_Hit@5_median,service_delay_NDCG@5_mean,service_delay_NDCG@5_std,service_delay_NDCG@5_median,service_delay_Rank_mean,service_delay_Rank_std,service_delay_Rank_median,service_disk_MRR_mean,service_disk_MRR_std,service_disk_MRR_median,service_disk_Hit@1_mean,service_disk_Hit@1_std,service_disk_Hit@1_median,service_disk_Hit@3_mean,service_disk_Hit@3_std,service_disk_Hit@3_median,service_disk_Hit@5_mean,service_disk_Hit@5_std,service_disk_Hit@5_median,service_disk_NDCG@5_mean,service_disk_NDCG@5_std,service_disk_NDCG@5_median,service_disk_Rank_mean,service_disk_Rank_std,service_disk_Rank_median,service_mem_MRR_mean,service_mem_MRR_std,service_mem_MRR_median,service_mem_Hit@1_mean,service_mem_Hit@1_std,service_mem_Hit@1_median,service_mem_Hit@3_mean,service_mem_Hit@3_std,service_mem_Hit@3_median,service_mem_Hit@5_mean,service_mem_Hit@5_std,service_mem_Hit@5_median,service_mem_NDCG@5_mean,service_mem_NDCG@5_std,service_mem_NDCG@5_median,service_mem_Rank_mean,service_mem_Rank_std,service_mem_Rank_median,service_cpu_MRR_mean,service_cpu_MRR_std,service_cpu_MRR_median,service_cpu_Hit@1_mean,service_cpu_Hit@1_std,service_cpu_Hit@1_median,service_cpu_Hit@3_mean,service_cpu_Hit@3_std,service_cpu_Hit@3_median,service_cpu_Hit@5_mean,service_cpu_Hit@5_std,service_cpu_Hit@5_median,service_cpu_NDCG@5_mean,service_cpu_NDCG@5_std,service_cpu_NDCG@5_median,service_cpu_Rank_mean,service_cpu_Rank_std,service_cpu_Rank_median,service_loss_MRR_mean,service_loss_MRR_std,service_loss_MRR_median,service_loss_Hit@1_mean,service_loss_Hit@1_std,service_loss_Hit@1_median,service_loss_Hit@3_mean,service_loss_Hit@3_std,service_loss_Hit@3_median,service_loss_Hit@5_mean,service_loss_Hit@5_std,service_loss_Hit@5_median,service_loss_NDCG@5_mean,service_loss_NDCG@5_std,service_loss_NDCG@5_median,service_loss_Rank_mean,service_loss_Rank_std,service_loss_Rank_median,metric_delay_MRR_mean,metric_delay_MRR_std,metric_delay_MRR_median,metric_delay_Hit@1_mean,metric_delay_Hit@1_std,metric_delay_Hit@1_median,metric_delay_Hit@3_mean,metric_delay_Hit@3_std,metric_delay_Hit@3_median,metric_delay_Hit@5_mean,metric_delay_Hit@5_std,metric_delay_Hit@5_median,metric_delay_NDCG@5_mean,metric_delay_NDCG@5_std,metric_delay_NDCG@5_median,metric_delay_Rank_mean,metric_delay_Rank_std,metric_delay_Rank_median,metric_disk_MRR_mean,metric_disk_MRR_std,metric_disk_MRR_median,metric_disk_Hit@1_mean,metric_disk_Hit@1_std,metric_disk_Hit@1_median,metric_disk_Hit@3_mean,metric_disk_Hit@3_std,metric_disk_Hit@3_median,metric_disk_Hit@5_mean,metric_disk_Hit@5_std,metric_disk_Hit@5_median,metric_disk_NDCG@5_mean,metric_disk_NDCG@5_std,metric_disk_NDCG@5_median,metric_disk_Rank_mean,metric_disk_Rank_std,metric_disk_Rank_median,metric_mem_MRR_mean,metric_mem_MRR_std,metric_mem_MRR_median,metric_mem_Hit@1_mean,metric_mem_Hit@1_std,metric_mem_Hit@1_median,metric_mem_Hit@3_mean,metric_mem_Hit@3_std,metric_mem_Hit@3_median,metric_mem_Hit@5_mean,metric_mem_Hit@5_std,metric_mem_Hit@5_median,metric_mem_NDCG@5_mean,metric_mem_NDCG@5_std,metric_mem_NDCG@5_median,metric_mem_Rank_mean,metric_mem_Rank_std,metric_mem_Rank_median,metric_cpu_MRR_mean,metric_cpu_MRR_std,metric_cpu_MRR_median,metric_cpu_Hit@1_mean,metric_cpu_Hit@1_std,metric_cpu_Hit@1_median,metric_cpu_Hit@3_mean,metric_cpu_Hit@3_std,metric_cpu_Hit@3_median,metric_cpu_Hit@5_mean,metric_cpu_Hit@5_std,metric_cpu_Hit@5_median,metric_cpu_NDCG@5_mean,metric_cpu_NDCG@5_std,metric_cpu_NDCG@5_median,metric_cpu_Rank_mean,metric_cpu_Rank_std,metric_cpu_Rank_median,metric_loss_MRR_mean,metric_loss_MRR_std,metric_loss_MRR_median,metric_loss_Hit@1_mean,metric_loss_Hit@1_std,metric_loss_Hit@1_median,metric_loss_Hit@3_mean,metric_loss_Hit@3_std,metric_loss_Hit@3_median,metric_loss_Hit@5_mean,metric_loss_Hit@5_std,metric_loss_Hit@5_median,metric_loss_NDCG@5_mean,metric_loss_NDCG@5_std,metric_loss_NDCG@5_median,metric_loss_Rank_mean,metric_loss_Rank_std,metric_loss_Rank_median
0.02,0.02,,,0.0,0.0,0.05,RMDnet,train-ticket,100,0,31.05,False,False,1,Fits,Robust,7.1,1.14,23.3,5.92,56.0,0.0,56.0,0.0,0.0,0.0,88.18,6.34,0.0,0.0,rank,0.0453999322941553,0.0604767561132699,0.0217391304347826,0.0,0.0,0.0,0.0117647058823529,0.1078253104695492,0.0,0.0588235294117647,0.2352941176470588,0.0,0.0251183380072455,0.1009744089546193,0.0,41.71764705882353,18.762673686749245,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.8470588235294,114.53450606513644,745.0,0.0229381591873952,0.005188760262832,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8,10.007996802557445,44.0,0.0774395774016433,0.0874584253472111,0.0200080032012805,0.0,0.0,0.0,0.05,0.2179449471770336,0.0,0.15,0.3570714214271425,0.0,0.0636852807234541,0.1530022694789178,0.0,35.65,24.27606846258265,50.0,0.0327955442650502,0.050038637316957,0.0217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2179449471770336,0.0,0.0215338279036696,0.0938637796996923,0.0,46.85,14.350174214970354,46.0,0.0561071845745766,0.0577440486600916,0.0289915966386554,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2179449471770336,0.0,0.0215338279036696,0.0938637796996923,0.0,33.15,18.83155596332921,34.5,0.0188075732366873,0.0030570352232952,0.0186786579038395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,8.845337754998392,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.4,40.034651657449615,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.1,11.78516016013359,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.3,32.73698214557964,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.2,35.973045464625315,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.9,30.81055014114484,735.5
0.0,0.0,,,0.04,0.0,0.04,RMDnet,train-ticket,100,0,28.3,False,False,1,Dlinear,Robust,6.2,1.51,21.39,4.54,312.0,0.0,312.0,0.0,0.0,0.0,82.58,6.29,0.0,0.0,rank,0.0454413487885719,0.0674138836855022,0.0222222222222222,0.0,0.0,0.0,0.0235294117647058,0.1515776320791191,0.0,0.0235294117647058,0.1515776320791191,0.0,0.01330505592437,0.0862980655719355,0.0,40.68235294117647,19.85607731220781,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.8470588235294,114.53450606513644,745.0,0.0586884550775609,0.077430080184069,0.0256410256410256,0.0,0.0,0.0,0.0666666666666666,0.2494438257849294,0.0,0.0666666666666666,0.2494438257849294,0.0,0.0333333333333333,0.1247219128924647,0.0,34.0,18.71185007778048,39.0,0.0743954413214193,0.1071080162796159,0.0328663793103448,0.0,0.0,0.0,0.05,0.2179449471770336,0.0,0.05,0.2179449471770336,0.0,0.0315464876785728,0.1375079518145501,0.0,31.35,20.399203415819944,30.5,0.0330296584575375,0.0231534295773959,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,19.32123184478671,44.0,0.0277978808692622,0.0331658344247635,0.0183501683501683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25,15.267203411234162,54.5,0.0277728207900823,0.0153984718677917,0.0206207482993197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,17.10555465338672,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.4,40.034651657449615,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.1,11.78516016013359,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.3,32.73698214557964,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.2,35.973045464625315,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.9,30.81055014114484,735.5
0.2,0.07,,,0.15,0.22,0.9,baro,train-ticket,100,0,1.55,False,False,1,SFlexRCA,Robust,0.87,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.3287378903295858,0.3398925065502132,0.1428571428571428,0.1764705882352941,0.3812200410828152,0.0,0.3529411764705882,0.4778846120374095,0.0,0.4235294117647059,0.4941176470588235,0.0,0.3099881368749527,0.3937826519241538,0.0,7.623529411764705,6.0972056677643165,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.2117647058824,124.28563819521425,696.0,0.1962087912087912,0.2393717692733092,0.1111111111111111,0.0666666666666666,0.2494438257849294,0.0,0.1333333333333333,0.339934634239519,0.0,0.2666666666666666,0.4422166387140533,0.0,0.160309024536036,0.2957361202893327,0.0,9.333333333333334,4.9216076867444665,9.0,0.7833333333333333,0.2692582403567252,1.0,0.6,0.4898979485566356,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8392789260714373,0.2000814594981178,1.0,1.5,0.6708203932499369,1.0,0.1367117604617604,0.1024762699624187,0.1055555555555555,0.0,0.0,0.0,0.1,0.3,0.0,0.1,0.3,0.0,0.0565464876785728,0.170897959110997,0.0,9.75,4.085033659592048,9.5,0.2090373515373515,0.2241101079319489,0.1111111111111111,0.05,0.2179449471770336,0.0,0.2,0.4000000000000001,0.0,0.35,0.4769696007084728,0.0,0.1983120839842695,0.2953289302967317,0.0,9.15,5.833309523760932,9.0,0.241793990323402,0.2827602196679311,0.1111111111111111,0.1,0.3,0.0,0.2,0.4000000000000001,0.0,0.3,0.458257569495584,0.0,0.206160631164485,0.3403722364110058,0.0,10.0,8.8656641037206,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.2,39.17856556843295,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.9,10.192644406629714,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.5,29.03360122341009,686.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.2,41.461548451547245,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.8,26.936220967314625,677.5
0.59,0.87,,,0.64,0.44,1.0,nsigma,train-ticket,100,0,1.14,False,False,1,SFlexRCA,Robust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.6883492612731368,0.3610403109594515,1.0,0.5529411764705883,0.4971893319791868,1.0,0.7647058823529411,0.4241825029957635,1.0,0.8823529411764706,0.3221897397089212,1.0,0.7253976925811431,0.346841227514548,1.0,2.9647058823529413,5.655704166536397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.2117647058824,124.28563819521425,696.0,0.6096296296296297,0.3793131472132676,0.5,0.4666666666666667,0.4988876515698588,0.0,0.6,0.4898979485566357,1.0,0.8,0.4,1.0,0.6340043620349495,0.3904989484839846,0.6309297535714575,3.0,2.449489742783178,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7666666666666666,0.2941560432453798,1.0,0.6,0.4898979485566356,1.0,0.9,0.3,1.0,1.0,0.0,1.0,0.8258000942002038,0.2205006183024533,1.0,1.65,0.9630680142129112,1.0,0.4834722222222222,0.3206552836876232,0.3333333333333333,0.25,0.4330127018922193,0.0,0.7,0.4582575694955839,1.0,0.85,0.3570714214271425,1.0,0.5592138717994728,0.3191278435755453,0.5,3.3,2.282542442102665,3.0,0.4362464985994398,0.3874832325888555,0.225,0.3,0.4582575694955839,0.0,0.4,0.4898979485566356,0.0,0.6,0.4898979485566356,1.0,0.4448459118879392,0.418847334102392,0.4087646826539673,8.8,14.323407415835105,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.2,39.17856556843295,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.9,10.192644406629714,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.5,29.03360122341009,686.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.2,41.461548451547245,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.8,26.936220967314625,677.5
0.04,0.02,,,0.08,0.0,0.05,dummy,train-ticket,100,0,0.61,False,False,1,SFlexRCA,Robust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.0758449970399379,0.1249210040006134,0.037037037037037,0.0117647058823529,0.1078253104695492,0.0,0.0352941176470588,0.1845222016630367,0.0,0.0705882352941176,0.2561357771420852,0.0,0.0397545373759151,0.1547048829294084,0.0,28.023529411764702,17.134743837209296,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.8470588235294,114.53450606513644,745.0,0.1294502893683082,0.2368156397277208,0.0588235294117647,0.0666666666666666,0.2494438257849294,0.0,0.0666666666666666,0.2494438257849294,0.0,0.1333333333333333,0.339934634239519,0.0,0.0924568538156361,0.2609509592756152,0.0,20.933333333333334,15.34695047522109,17.0,0.08821511873384,0.0794165475672681,0.0590277777777777,0.0,0.0,0.0,0.05,0.2179449471770336,0.0,0.1,0.3,0.0,0.0465338279036696,0.1400311313398877,0.0,20.9,14.421858410066296,17.0,0.0522183672062704,0.0512049705194967,0.034647550776583,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2179449471770336,0.0,0.0215338279036696,0.0938637796996923,0.0,30.05,15.33451988162655,29.0,0.0664216029521765,0.1052867375558682,0.0294372294372294,0.0,0.0,0.0,0.05,0.2179449471770336,0.0,0.05,0.2179449471770336,0.0,0.0315464876785728,0.1375079518145501,0.0,31.75,16.979031185553552,34.0,0.0367968630024356,0.0325364996472569,0.0227390180878553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,16.959952830123083,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.4,40.034651657449615,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.1,11.78516016013359,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.3,32.73698214557964,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.2,35.973045464625315,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.9,30.81055014114484,735.5
0.2,0.07,,,0.15,0.22,0.9,baro,train-ticket,100,0,1.61,False,False,1,SFlexRCA,Robust,0.9,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.3287378903295858,0.3398925065502132,0.1428571428571428,0.1764705882352941,0.3812200410828152,0.0,0.3529411764705882,0.4778846120374095,0.0,0.4235294117647059,0.4941176470588235,0.0,0.3099881368749527,0.3937826519241538,0.0,7.623529411764705,6.0972056677643165,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.2117647058824,124.28563819521425,696.0,0.1962087912087912,0.2393717692733092,0.1111111111111111,0.0666666666666666,0.2494438257849294,0.0,0.1333333333333333,0.339934634239519,0.0,0.2666666666666666,0.4422166387140533,0.0,0.160309024536036,0.2957361202893327,0.0,9.333333333333334,4.9216076867444665,9.0,0.7833333333333333,0.2692582403567252,1.0,0.6,0.4898979485566356,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8392789260714373,0.2000814594981178,1.0,1.5,0.6708203932499369,1.0,0.1367117604617604,0.1024762699624187,0.1055555555555555,0.0,0.0,0.0,0.1,0.3,0.0,0.1,0.3,0.0,0.0565464876785728,0.170897959110997,0.0,9.75,4.085033659592048,9.5,0.2090373515373515,0.2241101079319489,0.1111111111111111,0.05,0.2179449471770336,0.0,0.2,0.4000000000000001,0.0,0.35,0.4769696007084728,0.0,0.1983120839842695,0.2953289302967317,0.0,9.15,5.833309523760932,9.0,0.241793990323402,0.2827602196679311,0.1111111111111111,0.1,0.3,0.0,0.2,0.4000000000000001,0.0,0.3,0.458257569495584,0.0,0.206160631164485,0.3403722364110058,0.0,10.0,8.8656641037206,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.2,39.17856556843295,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.9,10.192644406629714,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.5,29.03360122341009,686.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.2,41.461548451547245,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.8,26.936220967314625,677.5
0.59,0.87,,,0.64,0.44,1.0,nsigma,train-ticket,100,0,1.22,False,False,1,SFlexRCA,Robust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.6883492612731368,0.3610403109594515,1.0,0.5529411764705883,0.4971893319791868,1.0,0.7647058823529411,0.4241825029957635,1.0,0.8823529411764706,0.3221897397089212,1.0,0.7253976925811431,0.346841227514548,1.0,2.9647058823529413,5.655704166536397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.2117647058824,124.28563819521425,696.0,0.6096296296296297,0.3793131472132676,0.5,0.4666666666666667,0.4988876515698588,0.0,0.6,0.4898979485566357,1.0,0.8,0.4,1.0,0.6340043620349495,0.3904989484839846,0.6309297535714575,3.0,2.449489742783178,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7666666666666666,0.2941560432453798,1.0,0.6,0.4898979485566356,1.0,0.9,0.3,1.0,1.0,0.0,1.0,0.8258000942002038,0.2205006183024533,1.0,1.65,0.9630680142129112,1.0,0.4834722222222222,0.3206552836876232,0.3333333333333333,0.25,0.4330127018922193,0.0,0.7,0.4582575694955839,1.0,0.85,0.3570714214271425,1.0,0.5592138717994728,0.3191278435755453,0.5,3.3,2.282542442102665,3.0,0.4362464985994398,0.3874832325888555,0.225,0.3,0.4582575694955839,0.0,0.4,0.4898979485566356,0.0,0.6,0.4898979485566356,1.0,0.4448459118879392,0.418847334102392,0.4087646826539673,8.8,14.323407415835105,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.2,39.17856556843295,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.9,10.192644406629714,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.5,29.03360122341009,686.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.2,41.461548451547245,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.8,26.936220967314625,677.5
0.04,0.02,,,0.08,0.0,0.05,dummy,train-ticket,100,0,0.56,False,False,1,SFlexRCA,Robust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rank,0.0758449970399379,0.1249210040006134,0.037037037037037,0.0117647058823529,0.1078253104695492,0.0,0.0352941176470588,0.1845222016630367,0.0,0.0705882352941176,0.2561357771420852,0.0,0.0397545373759151,0.1547048829294084,0.0,28.023529411764702,17.134743837209296,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.8470588235294,114.53450606513644,745.0,0.1294502893683082,0.2368156397277208,0.0588235294117647,0.0666666666666666,0.2494438257849294,0.0,0.0666666666666666,0.2494438257849294,0.0,0.1333333333333333,0.339934634239519,0.0,0.0924568538156361,0.2609509592756152,0.0,20.933333333333334,15.34695047522109,17.0,0.08821511873384,0.0794165475672681,0.0590277777777777,0.0,0.0,0.0,0.05,0.2179449471770336,0.0,0.1,0.3,0.0,0.0465338279036696,0.1400311313398877,0.0,20.9,14.421858410066296,17.0,0.0522183672062704,0.0512049705194967,0.034647550776583,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2179449471770336,0.0,0.0215338279036696,0.0938637796996923,0.0,30.05,15.33451988162655,29.0,0.0664216029521765,0.1052867375558682,0.0294372294372294,0.0,0.0,0.0,0.05,0.2179449471770336,0.0,0.05,0.2179449471770336,0.0,0.0315464876785728,0.1375079518145501,0.0,31.75,16.979031185553552,34.0,0.0367968630024356,0.0325364996472569,0.0227390180878553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,16.959952830123083,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.4,40.034651657449615,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.1,11.78516016013359,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.3,32.73698214557964,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.2,35.973045464625315,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.9,30.81055014114484,735.5
